match_id,comerce,geometry,nonzero,x,y,category,comerce_ratio,way,length,exposed,outcome
189,0,"LINESTRING (-58.4574758673745 -34.5691095379587, -58.4574832663802 -34.5692184137974, -58.4575147552039 -34.5693699677134, -58.4576064319837 -34.5695452573222, -58.4577205807482 -34.5697763236796)",0,-58.45757191940999,-34.56945069617888,0.0,0.0,0.0,78.04,0,0
189,0,"LINESTRING (-58.3793115598447 -34.6328639238304, -58.3799458942044 -34.6330007687685, -58.3801469329948 -34.6330302020542)",0,-58.37972832268259,-34.63295217048115,0.0,0.0,1.0,78.84,1,0
190,96,"MULTILINESTRING ((-58.4749997053756 -34.5631944138182, -58.4759136290582 -34.5637484192664), (-58.4740165808426 -34.5626010405187, -58.4744184953677 -34.5628419957188, -58.4749997053756 -34.5631944138182), (-58.4731214121902 -34.5620656112087, -58.4740165808426 -34.5626010405187), (-58.468465300439 -34.5597247187405, -58.4693986323934 -34.5602253909999), (-58.4701755946598 -34.5606421899015, -58.4709279586965 -34.5610057447622), (-58.4693986323934 -34.5602253909999, -58.4701755946598 -34.5606421899015), (-58.4720349791927 -34.5615406823087, -58.4731214121902 -34.5620656112087), (-58.4709279586965 -34.5610057447622, -58.4720349791927 -34.5615406823087))",0,-58.47221962267847,-34.56168262607465,0.0,11.746999008846961,0.0,817.23,0,0
190,98,"MULTILINESTRING ((-58.3900635663014 -34.5942737315224, -58.392161806507 -34.5939600380484), (-58.3943201742475 -34.5936202152852, -58.395692758252 -34.5934040784779), (-58.392161806507 -34.5939600380484, -58.3930800219748 -34.5938154970846), (-58.3930800219748 -34.5938154970846, -58.3943201742475 -34.5936202152852), (-58.395755449686 -34.5933853100687, -58.3968574861857 -34.5930545715983), (-58.3974702529587 -34.5928731401331, -58.3987454352941 -34.5924970545692), (-58.3968574861857 -34.5930545715983, -58.3969992221925 -34.5930120423514, -58.3971996447093 -34.5929529247499), (-58.3971996447093 -34.5929529247499, -58.3974702529587 -34.5928731401331))",1,-58.394425570435246,-34.59352395233213,0.0,11.99774736171984,0.0,816.82,1,2
191,0,"LINESTRING (-58.41902442537 -34.5908212095626, -58.4190755352673 -34.5907896782641)",0,-58.419049980318654,-34.590805443913354,0.0,0.0,1.0,5.85,0,0
191,0,"LINESTRING (-58.395755449686 -34.5933853100687, -58.395692758252 -34.5934040784779)",0,-58.395724103969,-34.5933946942733,0.0,0.0,1.0,6.12,1,0
192,0,"LINESTRING (-58.4789203805944 -34.5999183898244, -58.4788309968054 -34.599670650897)",0,-58.478875688699894,-34.599794520360696,0.0,0.0,0.0,28.68,0,0
192,0,"LINESTRING (-58.3754440115325 -34.5926556050892, -58.3755123018015 -34.5929039681469)",0,-58.375478156667,-34.59277978661805,0.0,0.0,0.0,28.26,1,0
193,0,"LINESTRING (-58.4895429575928 -34.6421214423032, -58.4896224683034 -34.6421591015465)",0,-58.48958271294811,-34.642140271924845,1.0,0.0,1.0,8.4,0,0
193,0,"LINESTRING (-58.4559532780405 -34.6027726629062, -58.4560203009234 -34.6028180197203)",0,-58.455986789481955,-34.60279534131325,1.0,0.0,1.0,7.94,1,0
194,1,"LINESTRING (-58.3721934309088 -34.5917622210682, -58.37235479526 -34.5915339573857)",0,-58.3722741130844,-34.59164808922695,1.0,3.409478349812479,1.0,29.33,0,0
194,1,"LINESTRING (-58.4671180301405 -34.5723545424622, -58.467364677469 -34.5724964387585)",0,-58.46724135380475,-34.57242549061035,0.0,3.6271309394269133,0.0,27.57,1,0
195,122,"MULTILINESTRING ((-58.4621248848318 -34.6491729083235, -58.4625922853601 -34.649578900855), (-58.4616737645595 -34.6487810692274, -58.4621248848318 -34.6491729083235), (-58.4612004933393 -34.6483700025601, -58.4616737645595 -34.6487810692274), (-58.4607112919312 -34.6479556238066, -58.4608350193541 -34.6480525989416, -58.4612004933393 -34.6483700025601), (-58.4598743479961 -34.6473470773598, -58.4605815999961 -34.6478540004887, -58.4607112919312 -34.6479556238066), (-58.4576212552726 -34.645712050798, -58.4585020480393 -34.6463635022674, -58.458630287054 -34.6464554093796), (-58.4565831866427 -34.6449442453628, -58.4576212552726 -34.645712050798), (-58.4553694468446 -34.6440464890452, -58.4565831866427 -34.6449442453628), (-58.4544216488611 -34.6433453615404, -58.4553694468446 -34.6440464890452), (-58.4592915958565 -34.6469294507155, -58.4598743479961 -34.6473470773598), (-58.458630287054 -34.6464554093796, -58.4592915958565 -34.6469294507155))",1,-58.458549807505996,-34.64640896565112,0.0,11.958673959497347,0.0,1020.18,0,4
195,129,"MULTILINESTRING ((-58.4870325797557 -34.5837987817136, -58.4881030763277 -34.5844187913737), (-58.4859592036064 -34.5831770729601, -58.4870325797557 -34.5837987817136), (-58.4850949954513 -34.5826750380382, -58.4858238830287 -34.5830986458682, -58.4859592036064 -34.5831770729601), (-58.4847464366918 -34.5824724904229, -58.4850949954513 -34.5826750380382), (-58.4841205169375 -34.5821087188519, -58.4847464366918 -34.5824724904229), (-58.4811289508622 -34.5803678924787, -58.4821452859836 -34.5809597226983), (-58.4804833921656 -34.5799936822592, -58.4809934689796 -34.5802889670497, -58.4811289508622 -34.5803678924787), (-58.4801832234548 -34.5798199884805, -58.4804833921656 -34.5799936822592), (-58.4789879251188 -34.5791251348174, -58.4792324845179 -34.5792696129219, -58.4801832234548 -34.5798199884805), (-58.4831337889317 -34.5815352105889, -58.4841205169375 -34.5821087188519), (-58.4821452859836 -34.5809597226983, -58.4830132058483 -34.5814650879763, -58.4831337889317 -34.5815352105889))",1,-58.48354476425168,-34.581773222834485,0.0,12.622926757669163,0.0,1021.95,1,2
196,97,"MULTILINESTRING ((-58.5020472269977 -34.637800818628, -58.5022315042324 -34.6368515961737), (-58.5039218930149 -34.6331290369674, -58.5050138149504 -34.6323131672487), (-58.5050138149504 -34.6323131672487, -58.5059797575554 -34.6315914172719, -58.5061574952662 -34.6314585366855), (-58.5081373550366 -34.6299792180507, -58.5082945622386 -34.6298619054068, -58.5091513577284 -34.6292197485679), (-58.5061574952662 -34.6314585366855, -58.5071969982667 -34.6306813279948), (-58.5071969982667 -34.6306813279948, -58.5073132449613 -34.6305944542145, -58.5081373550366 -34.6299792180507), (-58.511183394583 -34.6276966979172, -58.5122677767251 -34.626904920741), (-58.5124288909807 -34.6267873194523, -58.5122677767251 -34.626904920741), (-58.5131010196831 -34.6262984499454, -58.5135599161952 -34.6259655819752), (-58.5125828517431 -34.6266749321642, -58.5124288909807 -34.6267873194523), (-58.5125828517431 -34.6266749321642, -58.5127145014432 -34.6265787510821, -58.5131010196831 -34.6262984499454), (-58.5091513577284 -34.6292197485679, -58.5092936589588 -34.6291131445643, -58.5101675550352 -34.6284568189834), (-58.5101675550352 -34.6284568189834, -58.5110458654902 -34.6277971754533, -58.511183394583 -34.6276966979172))",1,-58.50824158375925,-34.630116973876675,0.0,7.489017394594011,0.0,1295.23,0,1
196,97,"MULTILINESTRING ((-58.4781985644624 -34.5786690278633, -58.4786551485797 -34.5789285536826, -58.4789879251188 -34.5791251348174), (-58.4777730633192 -34.5784271730366, -58.4781985644624 -34.5786690278633), (-58.4771502710442 -34.5780733652887, -58.4773331741959 -34.5781771492013, -58.4777730633192 -34.5784271730366), (-58.4746190504096 -34.5766363450416, -58.4748509072285 -34.5767683681335), (-58.473684819195 -34.5761078966996, -58.4738291419624 -34.5761866182633, -58.4746190504096 -34.5766363450416), (-58.4755943353841 -34.5771904867791, -58.4771502710442 -34.5780733652887), (-58.4748509072285 -34.5767683681335, -58.475006897975 -34.5768571578086, -58.4755943353841 -34.5771904867791), (-58.4708652515168 -34.5744963822588, -58.4718060885342 -34.5750328097675), (-58.4699258739946 -34.5739607220339, -58.4708652515168 -34.5744963822588), (-58.467364677469 -34.5724964387585, -58.4680816367273 -34.5729090971098), (-58.4680816367273 -34.5729090971098, -58.4682879308492 -34.5730267672651), (-58.4691341429772 -34.5735092745945, -58.4699258739946 -34.5739607220339), (-58.4682879308492 -34.5730267672651, -58.4691341429772 -34.5735092745945), (-58.4727425958274 -34.5755720472676, -58.4728868321583 -34.5756552770897, -58.4735472232452 -34.5760329772908, -58.473684819195 -34.5761078966996), (-58.4718060885342 -34.5750328097675, -58.4719585819004 -34.5751197725861, -58.4727425958274 -34.5755720472676))",1,-58.473175470904685,-34.57581228919129,0.0,7.487340990490307,0.0,1295.5199999999998,1,3
197,0,"LINESTRING (-58.3769374161795 -34.5799946074769, -58.3798403292747 -34.5801615730968)",0,-58.3783888727271,-34.580078090286854,1.0,0.0,1.0,267.0,0,0
197,1,"MULTILINESTRING ((-58.3693403315984 -34.6072146239816, -58.3698728235699 -34.6073964344161), (-58.3679909269078 -34.6073614281002, -58.368240168431 -34.6073750635219, -58.3693403315984 -34.6072146239816), (-58.3698728235699 -34.6073964344161, -58.3698026494634 -34.607185464127, -58.3698319542844 -34.6065953937796))",0,-58.36920329079833,-34.607216129435514,1.0,0.37312291831307437,0.0,268.00819540142396,1,0
198,0,"MULTILINESTRING ((-58.3698728235699 -34.6073964344161, -58.3703079101607 -34.6071898356605), (-58.3679909269078 -34.6073614281002, -58.3680102045567 -34.6072099077366, -58.3680715651056 -34.6070918334031, -58.3681387207305 -34.6070051021108, -58.3682364793409 -34.6069268319315, -58.368332726501 -34.6068955683291), (-58.368332726501 -34.6068955683291, -58.3684333386102 -34.6068715400188, -58.3685674733979 -34.6068523589744, -58.3687482451333 -34.606842856565, -58.3689313018771 -34.6068258335113, -58.3690631650588 -34.6068021190178, -58.3692250185391 -34.6067636733907), (-58.36960624679 -34.6068116441996, -58.3696783325005 -34.6066600959196, -58.3696930857892 -34.6065034144535, -58.3696703470394 -34.6064150062021), (-58.3692250185391 -34.6067636733907, -58.3693731265861 -34.6067053960003, -58.3694859258111 -34.6066460198819, -58.3696299389099 -34.6064838128735, -58.3696703470394 -34.6064150062021))",0,-58.36910855287465,-34.60688885264441,1.0,0.0,0.0,297.64579759331247,0,0
198,0,"LINESTRING (-58.3679909269078 -34.6073614281002, -58.3679143373635 -34.6075913193608, -58.3678681071019 -34.6079392343245, -58.3678512042539 -34.6081459247255, -58.3678550554718 -34.6084215325583, -58.3679506155863 -34.6086593164237, -58.3681337068366 -34.6088696080326, -58.3684002179476 -34.6090041729584, -58.3686751179132 -34.609090512969, -58.3689667122842 -34.6091527498499, -58.3692457799718 -34.6092390917959, -58.3693748916 -34.6092874220958)",1,-58.368290750761204,-34.608570305423676,1.0,0.0,1.0,298.95,1,9
199,0,"MULTILINESTRING ((-58.3831521338962 -34.5915535687989, -58.3842143097427 -34.5908986170508), (-58.3830862212651 -34.5915554973558, -58.3828916909974 -34.5916790333576), (-58.3831521338962 -34.5915535687989, -58.3830862212651 -34.5915554973558))",1,-58.38355553475672,-34.59129849035908,1.0,0.0,0.0,150.1,0,1
199,0,"MULTILINESTRING ((-58.367735674068 -34.606845469857, -58.3678163584147 -34.6069031940394, -58.3679241838011 -34.606931306723, -58.3680613168709 -34.6069314138437, -58.368332726501 -34.6068955683291), (-58.368332726501 -34.6068955683291, -58.368825834986 -34.6067072642217, -58.3692367392085 -34.6065238462069))",1,-58.36849150690566,-34.606792043036734,1.0,0.0,0.0,150.60174986327382,1,1
200,6,"MULTILINESTRING ((-58.4990102480948 -34.6688184320336, -58.4998481988505 -34.6694119889397), (-58.4963060046016 -34.667981444163, -58.496423084 -34.6679000740326, -58.4964770262098 -34.6678725240353, -58.4965833807034 -34.6678284103493, -58.4966903375708 -34.6677988739328, -58.4967436044334 -34.6677879437921, -58.4968190285986 -34.667768275106, -58.4969416760638 -34.6677578187432, -58.4970437850296 -34.667754551073, -58.4971220321449 -34.667760304063, -58.4972486089396 -34.6677709731528), (-58.4979652136916 -34.6680780967561, -58.4990102480948 -34.6688184320336), (-58.4972486089396 -34.6677709731528, -58.4973438209006 -34.6677846790558, -58.4974237786062 -34.6678047272106, -58.4975903502806 -34.6678639765024, -58.4976823338083 -34.6679026127332, -58.497762215602 -34.6679447030348, -58.4978501133494 -34.6679960868267, -58.4979652136916 -34.6680780967561))",0,-58.49813795072629,-34.66835483544007,0.0,1.5177577658605688,1.0,395.32,0,0
200,13,"MULTILINESTRING ((-58.4657449088722 -34.6116896073444, -58.4664137683147 -34.6108159181695, -58.4665611145229 -34.6106160524101), (-58.4665611145229 -34.6106160524101, -58.4666915962352 -34.6104389337296, -58.4671120819547 -34.6098922235897), (-58.4679537181525 -34.608797108625, -58.4680602624447 -34.6086573842331), (-58.4671120819547 -34.6098922235897, -58.4673139335883 -34.6096298895149), (-58.4673139335883 -34.6096298895149, -58.467867273078 -34.6089104233475, -58.4679537181525 -34.608797108625))",0,-58.46690120432978,-34.610172451713616,0.0,3.2678917070963527,0.0,397.81,1,0
201,9,"MULTILINESTRING ((-58.3934286580932 -34.6361084224333, -58.3930386395801 -34.6371792646073), (-58.3938563453543 -34.6349111201924, -58.3937833126823 -34.6351345314177, -58.3934286580932 -34.6361084224333))",0,-58.39345084305666,-34.636046350023996,0.0,3.427787934186472,0.0,262.56,0,0
201,8,"MULTILINESTRING ((-58.4979902477114 -34.5642095746003, -58.4990519301011 -34.5647213918974), (-58.4965923448589 -34.5635363578333, -58.4968220631113 -34.5636466494551, -58.4978597201717 -34.5641466525284, -58.4979902477114 -34.5642095746003))",1,-58.49782223508815,-34.564128672045946,1.0,3.062552637623459,0.0,261.22,1,1
202,79,"MULTILINESTRING ((-58.4462881547018 -34.6413514695661, -58.445413669025 -34.6419921572418, -58.4452524229517 -34.6420382818648), (-58.4472576442029 -34.6406136597926, -58.4462881547018 -34.6413514695661), (-58.4514416199486 -34.6374656193458, -58.4514553187728 -34.6375433362974, -58.4514049005158 -34.6376405402022, -58.4504366281941 -34.6382737427621), (-58.4504366281941 -34.6382737427621, -58.4495202064704 -34.638903462691), (-58.4482261091805 -34.6398654292751, -58.4472576442029 -34.6406136597926), (-58.4495202064704 -34.638903462691, -58.4482261091805 -34.6398654292751))",1,-58.44839243460639,-34.639775179210034,1.0,10.290478051322134,0.0,767.6999999999997,0,8
202,83,"MULTILINESTRING ((-58.4193460919718 -34.635682413717, -58.4208418883882 -34.6358393535518), (-58.4179110460806 -34.6355317458246, -58.4190778937163 -34.6356542883305, -58.4193460919718 -34.635682413717), (-58.416776746723 -34.6354125848883, -58.4179110460806 -34.6355317458246), (-58.4127368669093 -34.6342824449354, -58.4141687342725 -34.6347140202447), (-58.4141687342725 -34.6347140202447, -58.4152078249499 -34.6350271134762), (-58.4161779225317 -34.6353194667814, -58.416776746723 -34.6354125848883), (-58.4152078249499 -34.6350271134762, -58.4161779225317 -34.6353194667814))",0,-58.416751531050785,-34.635249225544406,0.0,10.814895890339564,0.0,767.4599999999998,1,0
203,7,"MULTILINESTRING ((-58.4676000175393 -34.6604767849755, -58.4674451695599 -34.6605701732876), (-58.4678540749139 -34.6602984106988, -58.4676000175393 -34.6604767849755), (-58.4695556571298 -34.6591036965347, -58.4690929426897 -34.6594285482353), (-58.4690929426897 -34.6594285482353, -58.4686289962381 -34.6597543459072), (-58.4684732955385 -34.659863649009, -58.4678540749139 -34.6602984106988), (-58.4686289962381 -34.6597543459072, -58.4684732955385 -34.659863649009))",0,-58.46850359913847,-34.659841824966804,0.0,2.7687682936476543,1.0,252.82,0,0
203,6,"MULTILINESTRING ((-58.455487753825 -34.6318504678875, -58.4549931655779 -34.6328891077826), (-58.4560032918524 -34.6307678125177, -58.455487753825 -34.6318504678875))",0,-58.455498230686274,-34.63182846108877,0.0,2.3724792408066433,0.0,252.9,1,0
204,0,"MULTILINESTRING ((-58.4704091090721 -34.5898554260255, -58.4699089606174 -34.5893879812784), (-58.4699089606174 -34.5893879812784, -58.4692118449432 -34.588736456437))",0,-58.469810477823785,-34.58929594035802,0.0,0.0,0.0,165.75,0,0
204,0,"MULTILINESTRING ((-58.3798222442 -34.6272131864348, -58.3797331906216 -34.627441341229, -58.3796160522083 -34.6277792222558), (-58.3801854395977 -34.6263698077313, -58.380039731693 -34.6266559790591, -58.3798222442 -34.6272131864348))",0,-58.37988439760717,-34.6270675788298,0.0,0.0,0.0,164.99,1,0
205,0,"LINESTRING (-58.391080726288 -34.5985768003208, -58.3910241757119 -34.5990709294081, -58.3916051281912 -34.5991109910547)",0,-58.39119386984494,-34.598967923526594,0.0,0.0,0.0,108.54,0,0
205,0,"LINESTRING (-58.3822449164422 -34.6259625976485, -58.3822267415126 -34.6265181549875, -58.3822338294186 -34.6269386571917)",0,-58.382233441277,-34.62645058041406,0.0,0.0,1.0,108.31,1,0
206,104,"MULTILINESTRING ((-58.3756035278333 -34.6272638257197, -58.3755531513486 -34.6273329607497), (-58.3762283962606 -34.6262681729681, -58.3761800801667 -34.626361660606, -58.3756959734766 -34.6271369560058, -58.3756035278333 -34.6272638257197), (-58.3767543753931 -34.6251128304597, -58.3762283962606 -34.6262681729681), (-58.3773618429219 -34.6174511285039, -58.3773523024847 -34.617616405499, -58.3773102948089 -34.6184546255385, -58.3773073828699 -34.6185524415707), (-58.3772718462442 -34.6197228530878, -58.3772691121396 -34.6198133451932, -58.3772283900252 -34.620807131011, -58.3772321449433 -34.6208831204657), (-58.3773073828699 -34.6185524415707, -58.3772718462442 -34.6197228530878), (-58.3772321449433 -34.6208831204657, -58.3772384040515 -34.6210089010004, -58.3772152592735 -34.621891359705, -58.3772023870658 -34.6220650145937), (-58.3770866814318 -34.623486075823, -58.3770691007807 -34.623599163262, -58.3767543753931 -34.6251128304597), (-58.3772023870658 -34.6220650145937, -58.3771070061967 -34.6233554549091, -58.3770866814318 -34.623486075823))",1,-58.37693297433315,-34.622519982124274,0.0,9.255974281067484,0.0,1123.5986276747278,0,3
206,116,"MULTILINESTRING ((-58.4139412175985 -34.6196629891427, -58.4138258282274 -34.6207507724493), (-58.4140942842702 -34.6182371179547, -58.4139412175985 -34.6196629891427), (-58.4142050671555 -34.6171486982755, -58.4140942842702 -34.6182371179547), (-58.415825590649 -34.6108339046899, -58.4153371049044 -34.611875629162), (-58.4147863485767 -34.6130523285409, -58.4145320508992 -34.6142882293452), (-58.4153371049044 -34.611875629162, -58.4147863485767 -34.6130523285409), (-58.4145320508992 -34.6142882293452, -58.4143717778832 -34.6155362095187), (-58.4142577589194 -34.6166306143311, -58.4142050671555 -34.6171486982755), (-58.4143717778832 -34.6155362095187, -58.4143464335967 -34.6157590895375, -58.4142577589194 -34.6166306143311))",1,-58.41450198751765,-34.615705516862704,0.0,10.330670513950857,0.0,1122.87,1,7
207,140,"MULTILINESTRING ((-58.4113148065489 -34.6140523203215, -58.4128724373752 -34.6141152988646), (-58.409875062777 -34.6139940215211, -58.4113148065489 -34.6140523203215), (-58.4086016555843 -34.613965992084, -58.4097076052713 -34.6139872578458, -58.409875062777 -34.6139940215211), (-58.4052794582883 -34.6134233234811, -58.4063297656345 -34.6135879755531, -58.4065458336942 -34.6136319500751), (-58.4042210514166 -34.6133954912298, -58.4052794582883 -34.6134233234811), (-58.4075655631562 -34.6138023519998, -58.4086016555843 -34.613965992084), (-58.4065458336942 -34.6136319500751, -58.4067511709571 -34.6136737361135, -58.4075655631562 -34.6138023519998), (-58.4002268451698 -34.6132005313473, -58.4011876166069 -34.6132517291695, -58.4014502958059 -34.6132657360436), (-58.3988705240935 -34.6131282723616, -58.4002268451698 -34.6132005313473), (-58.3917600878184 -34.6126621208844, -58.3920380879219 -34.6126850303627, -58.3932718091855 -34.6127762389056), (-58.3947228951984 -34.6128817124644, -58.3961522740174 -34.6129753961005), (-58.3932718091855 -34.6127762389056, -58.3945040000276 -34.6128673636863, -58.3947228951984 -34.6128817124644), (-58.3974291166634 -34.6130508114744, -58.397674332989 -34.6130649578953, -58.3986456632313 -34.6131163222614, -58.3988705240935 -34.6131282723616), (-58.3961522740174 -34.6129753961005, -58.3963839457669 -34.6129905940114, -58.3974291166634 -34.6130508114744), (-58.4031356546691 -34.6133524954452, -58.4040104115272 -34.6133867973822, -58.4042210514166 -34.6133954912298), (-58.4014502958059 -34.6132657360436, -58.4029067018802 -34.6133435089658, -58.4031356546691 -34.6133524954452))",1,-58.4023212807864,-34.61337771383402,0.0,7.19513197927802,0.0,1945.76,0,8
207,125,"MULTILINESTRING ((-58.4119122933134 -34.6370631127122, -58.4116280604824 -34.6381575801608), (-58.4121854968758 -34.6360188515216, -58.4119122933134 -34.6370631127122), (-58.4124111745952 -34.6352161917589, -58.4123360662764 -34.6354315849975, -58.4121854968758 -34.6360188515216), (-58.4130737928105 -34.6306717027573, -58.4130542435518 -34.6308783165603, -58.413010869697 -34.631316753899), (-58.413180721766 -34.6295251150397, -58.413122751701 -34.6301535485052, -58.4130737928105 -34.6306717027573), (-58.4129651225371 -34.6320163196234, -58.4129674857779 -34.632194280146, -58.413022122789 -34.6331407206209, -58.4130332529377 -34.6333331214858), (-58.413010869697 -34.631316753899, -58.412962266967 -34.6318071613922, -58.4129651225371 -34.6320163196234), (-58.4127368669093 -34.6342824449354, -58.4124111745952 -34.6352161917589), (-58.4130332529377 -34.6333331214858, -58.4127368669093 -34.6342824449354), (-58.4136563801155 -34.6242065891511, -58.4135744676349 -34.6251396649682), (-58.4137322069037 -34.6233331592394, -58.4136563801155 -34.6242065891511), (-58.4136850739636 -34.6220847452237, -58.4137322069037 -34.6233331592394), (-58.4138258282274 -34.6207507724493, -58.4136850739636 -34.6220847452237), (-58.4134405731995 -34.6266648385791, -58.4133625157329 -34.6275541825795, -58.4133501680781 -34.6276874888308), (-58.4135744676349 -34.6251396649682, -58.4134405731995 -34.6266648385791), (-58.413253183321 -34.6287392209601, -58.413180721766 -34.6295251150397), (-58.4133501680781 -34.6276874888308, -58.413253183321 -34.6287392209601))",1,-58.413077466754366,-34.629517012919095,0.0,6.410289283534787,0.0,1949.99,1,6
208,8,"LINESTRING (-58.5103136598193 -34.6381173517607, -58.5104803855053 -34.6374840421163)",0,-58.510397022662296,-34.6378006969385,0.0,11.12656467315716,1.0,71.90000000000002,0,0
208,7,"LINESTRING (-58.4562975120138 -34.5755235487188, -58.4567175490754 -34.5760606952649)",0,-58.4565075305446,-34.57579212199185,0.0,9.863322530646752,0.0,70.97,1,0
209,37,"MULTILINESTRING ((-58.4364299444516 -34.6319793089783, -58.4363973476387 -34.6321385991964, -58.4362044390906 -34.6329903961192), (-58.4371708010714 -34.6285092221406, -58.4368810625942 -34.6298351598373), (-58.4366495863702 -34.6309038531022, -58.4364299444516 -34.6319793089783), (-58.4368810625942 -34.6298351598373, -58.4366793664941 -34.6307578721675, -58.4366495863702 -34.6309038531022))",1,-58.43668730997215,-34.630749772523885,0.0,7.327022852390193,0.0,504.98,0,2
209,27,"MULTILINESTRING ((-58.4413758598478 -34.5897109852305, -58.4422755152237 -34.589029512041), (-58.4422755152237 -34.589029512041, -58.4433050374595 -34.5882498123345), (-58.4450587921736 -34.586921401737, -58.4454032078914 -34.5866244052138), (-58.4433050374595 -34.5882498123345, -58.4442834405135 -34.5875087585367), (-58.4442834405135 -34.5875087585367, -58.4450587921736 -34.586921401737))",0,-58.443397789071724,-34.58817790612706,0.0,5.358737719559392,0.0,503.85,1,0
210,127,"MULTILINESTRING ((-58.5232769140876 -34.603943794705, -58.5249087267147 -34.6049550387092), (-58.5220311061469 -34.6031535439694, -58.5231164701279 -34.60384436496, -58.5232769140876 -34.603943794705), (-58.520753571751 -34.6023883661393, -58.5213797334403 -34.6027741318022), (-58.5156823758417 -34.5992603191235, -58.5169504592521 -34.6000434422462), (-58.5169504592521 -34.6000434422462, -58.5181003087815 -34.6007535759519, -58.518217629175 -34.6008258482529), (-58.5194872926309 -34.6016081694154, -58.520753571751 -34.6023883661393), (-58.518217629175 -34.6008258482529, -58.5194872926309 -34.6016081694154), (-58.5096502755114 -34.5955365032245, -58.5100830390505 -34.595804229729), (-58.5087817754855 -34.5949997790541, -58.5092738313557 -34.5953158674071), (-58.5074449296941 -34.5941746226983, -58.5087817754855 -34.5949997790541), (-58.5047673138622 -34.5925219430339, -58.5061096437155 -34.5933505073827), (-58.5062565877877 -34.5934412318945, -58.5074449296941 -34.5941746226983), (-58.5061096437155 -34.5933505073827, -58.5062565877877 -34.5934412318945))",1,-58.51546987276353,-34.59912728282682,0.0,8.196774214368235,0.0,1549.39,0,2
210,118,"MULTILINESTRING ((-58.4310399204757 -34.6007487295791, -58.4314295412225 -34.6003321354054), (-58.4314295412225 -34.6003321354054, -58.4322120938351 -34.5994952116277), (-58.4322120938351 -34.5994952116277, -58.4329947159353 -34.5986582123049), (-58.434444476337 -34.5971076940899, -58.4353283462332 -34.5961623917518), (-58.4329947159353 -34.5986582123049, -58.4337800485518 -34.5978183211287), (-58.4337800485518 -34.5978183211287, -58.434444476337 -34.5971076940899), (-58.4370430383782 -34.5943314048786, -58.437812018246 -34.5935114135224), (-58.437812018246 -34.5935114135224, -58.4385863495951 -34.5926857139693), (-58.4406717717783 -34.5904617146635, -58.4410892346963 -34.5900165020364, -58.4413758598478 -34.5897109852305), (-58.4396595696756 -34.5915411890284, -58.4406717717783 -34.5904617146635), (-58.4385863495951 -34.5926857139693, -58.4391040952912 -34.5921335549396), (-58.4391040952912 -34.5921335549396, -58.4396595696756 -34.5915411890284), (-58.4353283462332 -34.5961623917518, -58.4360899491672 -34.5953477620118, -58.4361958396554 -34.595234825991), (-58.4361958396554 -34.595234825991, -58.4370430383782 -34.5943314048786))",1,-58.436205904763185,-34.59522799825887,0.0,7.619293601084781,0.0,1548.7,1,5
211,2,"MULTILINESTRING ((-58.4109296657998 -34.6370417086201, -58.4110044944693 -34.6372799823748, -58.4112627444721 -34.6380978468288), (-58.4107083311302 -34.6363327335101, -58.4109296657998 -34.6370417086201), (-58.4109892823146 -34.6342319187066, -58.4108826096577 -34.6345070868552, -58.4105676806251 -34.6350931539478), (-58.4105142964 -34.6357079958895, -58.4107083311302 -34.6363327335101), (-58.4105676806251 -34.6350931539478, -58.4104909095654 -34.6352360798502, -58.4105142964 -34.6357079958895))",0,-58.410805956708145,-34.63614579585723,1.0,0.4476275738585497,0.0,446.8,0,0
211,1,"MULTILINESTRING ((-58.3680518765746 -34.6040550933021, -58.3681900519719 -34.6028320847722), (-58.367735674068 -34.606845469857, -58.3679254851759 -34.6051733204175), (-58.3679254851759 -34.6051733204175, -58.3680518765746 -34.6040550933021))",1,-58.367963116854455,-34.604838806061224,1.0,0.22362517629375858,0.0,447.17684143326494,1,4
212,0,"MULTILINESTRING ((-58.3709872283407 -34.6402814255009, -58.3707901015221 -34.641320158052), (-58.3711898291118 -34.6392964294407, -58.3711389418045 -34.6395456184896, -58.3710152542031 -34.640133769406, -58.3709872283407 -34.6402814255009))",0,-58.37098575832704,-34.64030745688773,0.0,0.0,1.0,227.48,0,0
212,0,"LINESTRING (-58.3768687648078 -34.5945576392141, -58.3768476007485 -34.5944362842463, -58.3757280068064 -34.5929839131629, -58.3755123018015 -34.5929039681469)",0,-58.37624970433818,-34.593673831288115,1.0,0.0,0.0,226.36,1,0
213,48,"MULTILINESTRING ((-58.4411354784641 -34.6114774747882, -58.4418829814853 -34.6105024540799), (-58.4418829814853 -34.6105024540799, -58.442606440083 -34.6095586925976), (-58.4437422581123 -34.6080343514497, -58.4441683776469 -34.6069222904337), (-58.442606440083 -34.6095586925976, -58.443351523107 -34.6085867608015), (-58.443351523107 -34.6085867608015, -58.4437422581123 -34.6080343514497))",0,-58.442773555307205,-34.60926873993377,0.0,8.27486337855776,0.0,580.07,0,0
