name,category,bikecat,hood,bikelane,way,length,comerce,comerce_ratio,crash,geometry,x,y
MAGDALENA,0,0,VILLA DEVOTO,0,0,115.92,21,0.18115942028985507,0,"LINESTRING (-58.5121356722565 -34.616192311347, -58.5129295883952 -34.6153793044818)",-58.51253263032586,-34.6157858079144
MAGNAUD JUEZ,0,0,NUEVA POMPEYA,0,0,314.61,54,0.1716410794316773,0,"MULTILINESTRING ((-58.4073476877729 -34.650203113012, -58.4068097883027 -34.6512319567357), (-58.4066826461344 -34.6514802093431, -58.4062193868327 -34.6528741577338), (-58.4068097883027 -34.6512319567357, -58.4066826461344 -34.6514802093431))",-58.40672986115038,-34.651515869798516
MAGNAUD JUEZ,0,0,NUEVA POMPEYA,0,1,129.78,29,0.22345507782400986,1,"LINESTRING (-58.4058343540261 -34.6540067307929, -58.4053133291881 -34.6550944488086)",-58.405573841607094,-34.65455058980075
MAIPU,0,0,RETIRO,0,0,340.73,29,0.08511137851084435,2,"MULTILINESTRING ((-58.3769581893654 -34.5962788566468, -58.3769771735786 -34.5957384897752), (-58.3768429868068 -34.5988074763703, -58.3768426226432 -34.5986657837962, -58.3768906107252 -34.5977214370071, -58.3769043785819 -34.5975844023738), (-58.3769043785819 -34.5975844023738, -58.3769143596771 -34.5974856050867, -58.3769581893654 -34.5962788566468))",-58.37691344609823,-34.59727323821893
MAIPU,0,0,SAN NICOLAS,0,0,1034.57,98,0.09472534482925274,2,"MULTILINESTRING ((-58.3764032911508 -34.6081256800794, -58.3764775866164 -34.6069564209463), (-58.3764775866164 -34.6069564209463, -58.3765062549394 -34.606416645033), (-58.3765062549394 -34.606416645033, -58.3765182434451 -34.6061908757288, -58.3765328478248 -34.6058247541738), (-58.3768030477049 -34.5999551416195, -58.3768434133678 -34.5989711411529, -58.3768429868068 -34.5988074763703), (-58.3767067605524 -34.6023020098378, -58.3767549051891 -34.601128223735), (-58.3767549051891 -34.601128223735, -58.3768030477049 -34.5999551416195), (-58.3766626918061 -34.6034041778254, -58.3766675270652 -34.6032587566011, -58.3767067605524 -34.6023020098378), (-58.3765328478248 -34.6058247541738, -58.3765738607332 -34.60479758558, -58.3765833760816 -34.6046564635556), (-58.3765833760816 -34.6046564635556, -58.3766579411127 -34.6035501624945, -58.3766626918061 -34.6034041778254))",-58.3766433739204,-34.60346751260153
MAIPU,1,0,RETIRO,0,0,111.17,0,0.0,0,"LINESTRING (-58.3776893012638 -34.5950279434554, -58.3776924077669 -34.5949051971941, -58.3776628520078 -34.5948274991572, -58.3776382439249 -34.5947416354404, -58.3774753069662 -34.5946025046411, -58.3772530282556 -34.5945328399504, -58.3770355279048 -34.5945367709629, -58.3768687648078 -34.5945576392141)",-58.37737829649199,-34.59466071867921
MAIPU,1,2,RETIRO,1,0,226.36,0,0.0,0,"LINESTRING (-58.3768687648078 -34.5945576392141, -58.3768476007485 -34.5944362842463, -58.3757280068064 -34.5929839131629, -58.3755123018015 -34.5929039681469)",-58.376249704338186,-34.593673831288115
MAITEN,0,0,CABALLITO,0,1,85.76999999999998,28,0.3264544712603475,0,"LINESTRING (-58.4360523447147 -34.6265223359009, -58.4369733957523 -34.6266568354378)",-58.4365128702335,-34.62658958566935
MALABIA,0,0,PALERMO,0,0,1646.4499999999996,132,0.08017249233198702,4,"MULTILINESTRING ((-58.4312211988904 -34.5935393664863, -58.4303234418461 -34.592944469425), (-58.4303234418461 -34.592944469425, -58.4291662097384 -34.5921776595365), (-58.4291662097384 -34.5921776595365, -58.4280353047259 -34.5914282408545), (-58.4260545672489 -34.5901155878458, -58.4250789064296 -34.589469077907), (-58.4280353047259 -34.5914282408545, -58.4270482908369 -34.5907742081697), (-58.4270482908369 -34.5907742081697, -58.4260545672489 -34.5901155878458), (-58.4232546375581 -34.5882600213178, -58.4230862593075 -34.5881483442897, -58.4225714174306 -34.587818379072), (-58.4225714174306 -34.587818379072, -58.4212379380299 -34.5869636864346), (-58.4185539388058 -34.5852678426658, -58.417114812367 -34.58436637489), (-58.4212379380299 -34.5869636864346, -58.4202369739171 -34.5863220584191, -58.4198876291101 -34.5861032688053), (-58.4198876291101 -34.5861032688053, -58.4185539388058 -34.5852678426658), (-58.4250789064296 -34.589469077907, -58.4242530840928 -34.5889217647832), (-58.4242530840928 -34.5889217647832, -58.4232546375581 -34.5882600213178))",-58.42419304578791,-34.58891410016027
MALABIA,0,0,VILLA CRESPO,0,0,1445.6399999999994,184,0.1272792673141308,2,"MULTILINESTRING ((-58.4433030509948 -34.6018712318283, -58.4428342178743 -34.6014872749983), (-58.4428342178743 -34.6014872749983, -58.4418245297685 -34.6006605394859), (-58.4418245297685 -34.6006605394859, -58.4408133290527 -34.5998325276056), (-58.4408133290527 -34.5998325276056, -58.4397651959356 -34.59897414753), (-58.4397651959356 -34.59897414753, -58.4384879773305 -34.5981803608783), (-58.4364078775215 -34.5968517300254, -58.4355362647514 -34.5962949061604, -58.4353283462332 -34.5961623917518), (-58.4353283462332 -34.5961623917518, -58.4342506203108 -34.5954754386891), (-58.4320967542445 -34.5941023492797, -58.4314139480157 -34.5936670951722, -58.4312211988904 -34.5935393664863), (-58.4342506203108 -34.5954754386891, -58.4331729121602 -34.5947884056157), (-58.4331729121602 -34.5947884056157, -58.4320967542445 -34.5941023492797), (-58.4384879773305 -34.5981803608783, -58.4374843613546 -34.5975392974387), (-58.4374843613546 -34.5975392974387, -58.4364078775215 -34.5968517300254))",-58.437369243268435,-34.597557847806605
MALAGA,0,0,VILLA LUGANO,0,0,281.74,78,0.2768509973734649,0,"MULTILINESTRING ((-58.4842743387569 -34.668969534556, -58.4851834156242 -34.669782687942), (-58.4830976720473 -34.6679171916443, -58.4842743387569 -34.668969534556))",-58.484140561694325,-34.66884991982632
MALASIA,0,0,PALERMO,0,0,150.94,22,0.1457532794487876,0,"LINESTRING (-58.4392243718424 -34.5695690727801, -58.4402475466719 -34.5685037553545)",-58.439735959257156,-34.5690364140673
MALDONADO,0,0,VILLA LUGANO,0,1,156.07,38,0.2434804895239316,0,"LINESTRING (-58.4739982251199 -34.6730551104275, -58.4751243022726 -34.6741104325328)",-58.474561263696245,-34.67358277148015
MALHARRO MARTIN A,0,0,SAAVEDRA,0,1,185.63,63,0.3393847977158864,0,"MULTILINESTRING ((-58.4758261323617 -34.5416953784293, -58.4766988475522 -34.5419812084685), (-58.4748185256805 -34.5413654693189, -58.4758261323617 -34.5416953784293))",-58.47575869350285,-34.541673317864195
MALVINAS ARGENTINAS,0,0,CABALLITO,0,0,653.58,31,0.04743107194222589,1,"MULTILINESTRING ((-58.4499167161809 -34.6291409412649, -58.4493596892877 -34.6303122293651), (-58.4503958337123 -34.6281444328159, -58.4499167161809 -34.6291409412649), (-58.4519868443371 -34.6248356101122, -58.4514715493558 -34.6258976155524), (-58.4509732834143 -34.626934408803, -58.4508615604017 -34.6271758790107, -58.4503958337123 -34.6281444328159), (-58.4514715493558 -34.6258976155524, -58.4510730751248 -34.6267187122228, -58.4509732834143 -34.626934408803))",-58.45066985619897,-34.627572273114424
MALVINAS ARGENTINAS,0,0,PARQUE CHACABUCO,0,0,528.97,58,0.10964704992721704,0,"MULTILINESTRING ((-58.4476659938867 -34.6339760756277, -58.4473940964603 -34.6345593560983, -58.4472976105074 -34.6347653314158), (-58.4481231821173 -34.6329952080555, -58.4476659938867 -34.6339760756277), (-58.4493596892877 -34.6303122293651, -58.449261251604 -34.6305301076919, -58.4490451146857 -34.6309988199243), (-58.4485901623411 -34.6319856775248, -58.4482643252864 -34.632692475993, -58.4481231821173 -34.6329952080555), (-58.4490451146857 -34.6309988199243, -58.4485901623411 -34.6319856775248))",-58.44833194208907,-34.63254030163139
MALVINAS ARGENTINAS SOMELLERA,0,0,FLORES,0,1,389.6999999999999,0,0.0,0,"MULTILINESTRING ((-58.4447752137222 -34.6453122516673, -58.4449953891128 -34.6453569331617), (-58.4444645486841 -34.6452492458253, -58.4447752137222 -34.6453122516673), (-58.4441518391528 -34.6451858163317, -58.4444645486841 -34.6452492458253), (-58.4436830313818 -34.645090670628, -58.4438393857305 -34.6451223860765), (-58.4432160140047 -34.6449959459542, -58.4433762022937 -34.6450284372826), (-58.4430613642582 -34.6449645821043, -58.4432160140047 -34.6449959459542), (-58.4435291481464 -34.6450594483412, -58.4436830313818 -34.645090670628), (-58.4433762022937 -34.6450284372826, -58.4435291481464 -34.6450594483412), (-58.4440011934303 -34.6451552289573, -58.4441518391528 -34.6451858163317), (-58.4438393857305 -34.6451223860765, -58.4440011934303 -34.6451552289573), (-58.4425929850151 -34.6448695027013, -58.4427531728175 -34.6449019948486), (-58.4421253736825 -34.6447746329008, -58.4422790854437 -34.6448058569306), (-58.4419656971278 -34.6447441118648, -58.4421253736825 -34.6447746329008), (-58.4408641528287 -34.6445365181224, -58.4412868572361 -34.6446250465845), (-58.4412868572361 -34.6446250465845, -58.4416246124327 -34.6446957414642), (-58.4417708254914 -34.6447264014171, -58.4419656971278 -34.6447441118648), (-58.4416246124327 -34.6446957414642, -58.4417708254914 -34.6447264014171), (-58.4424396990359 -34.6448384199864, -58.4425929850151 -34.6448695027013), (-58.4422790854437 -34.6448058569306, -58.4424396990359 -34.6448384199864), (-58.4429012614256 -34.6449320903764, -58.4430613642582 -34.6449645821043), (-58.4427531728175 -34.6449019948486, -58.4429012614256 -34.6449320903764))",-58.442930185722496,-34.644943119289344
MALVINAS ARGENTINAS SOMELLERA,0,0,PARQUE CHACABUCO,0,1,28.32,7,0.24717514124293785,0,"LINESTRING (-58.4406262902624 -34.6443737263173, -58.4408641528287 -34.6445365181224)",-58.440745221545555,-34.64445512221985
MANAGUA,0,0,VILLA LUGANO,0,1,160.29,34,0.21211554058269388,0,"MULTILINESTRING ((-58.4787990592393 -34.6692912704249, -58.4793063783621 -34.6697197981661), (-58.4794888133275 -34.6698738592035, -58.4800218853717 -34.6703241411515), (-58.4793063783621 -34.6697197981661, -58.4794888133275 -34.6698738592035))",-58.47941047264615,-34.66980770538488
MANCO CAPAC,0,0,FLORES,0,0,26.06,0,0.0,0,"LINESTRING (-58.4616824525713 -34.6449285116337, -58.4614749547142 -34.6450889953233)",-58.46157870364275,-34.6450087534785
MANCO CAPAC,0,0,FLORES,0,1,686.4,146,0.21270396270396272,0,"MULTILINESTRING ((-58.4571878210246 -34.6487026868656, -58.4562334359892 -34.6495070074838), (-58.4582385691975 -34.6478170240569, -58.4571878210246 -34.6487026868656), (-58.4614749547142 -34.6450889953233, -58.4602714009426 -34.6461035569852), (-58.4592915958565 -34.6469294507155, -58.4582385691975 -34.6478170240569), (-58.4602714009426 -34.6461035569852, -58.4592915958565 -34.6469294507155))",-58.45885424098028,-34.647298055538116
MANDISOBI,0,0,BARRACAS,0,0,150.59,26,0.17265422670828076,0,"MULTILINESTRING ((-58.3878713736882 -34.6548477220171, -58.3887146763471 -34.6548942269733), (-58.3870756227731 -34.6548037761912, -58.3878713736882 -34.6548477220171))",-58.387895148666026,-34.654849017783256
MANSILLA LUCIO NORBERTO GENERAL,0,0,PALERMO,0,0,208.02,30,0.14421690222094027,0,"MULTILINESTRING ((-58.4179163529411 -34.588686470181, -58.4187780081477 -34.5880655091783), (-58.4186617271311 -34.5879957471778, -58.4194750145409 -34.5873536363463))",-58.4187033285881,-34.58802966515988
MANSILLA LUCIO NORBERTO GENERAL,0,0,RECOLETA,0,0,1051.8900000000003,144,0.13689644354447705,2,"MULTILINESTRING ((-58.4018296581484 -34.5969978045703, -58.4028637812416 -34.5966372590556, -58.4030799715795 -34.5965664493154), (-58.4030799715795 -34.5965664493154, -58.4045855422337 -34.5960733723223), (-58.4045855422337 -34.5960733723223, -58.4056065944559 -34.5957388539629), (-58.4056065944559 -34.5957388539629, -58.4062363258071 -34.5955325974479), (-58.4062363258071 -34.5955325974479, -58.4064930556585 -34.5954484905218, -58.4066842823943 -34.5953859023248), (-58.4102293442481 -34.5937433842835, -58.4115670653094 -34.5931058496049), (-58.4089435336271 -34.5945363524239, -58.4090581051784 -34.5944862617422), (-58.4090581051784 -34.5944862617422, -58.410332523232 -34.5939293476567), (-58.4116501056232 -34.593224689561, -58.4121233713023 -34.5928752352767), (-58.4066842823943 -34.5953859023248, -58.4077190311826 -34.5950473584475, -58.4078725270873 -34.5949897512732), (-58.4078725270873 -34.5949897512732, -58.4081080516675 -34.5949014763096, -58.4089435336271 -34.5945363524239))",-58.40705357393074,-34.59512427528623
MANSILLA LUCIO NORBERTO GENERAL,0,2,PALERMO,1,0,581.0,36,0.06196213425129088,2,"MULTILINESTRING ((-58.412880415918 -34.5923192735509, -58.413648520469 -34.5917638045394, -58.4137492183116 -34.5916911681923), (-58.4137492183116 -34.5916911681923, -58.4145266815881 -34.5911302747637), (-58.4170282677323 -34.589342626886, -58.417060477751 -34.5893031313729, -58.4179163529411 -34.588686470181), (-58.416486162785 -34.5897289477591, -58.4166746856803 -34.5896789130697, -58.4168143855454 -34.5896050148987), (-58.4145266815881 -34.5911302747637, -58.4153471555543 -34.5905383363682), (-58.4153471555543 -34.5905383363682, -58.416486162785 -34.5897289477591))",-58.415321612098985,-34.59056346275289
MANSILLA LUCIO NORBERTO GENERAL,0,2,RECOLETA,1,0,92.89,4,0.043061685865001614,0,"LINESTRING (-58.4121233713023 -34.5928752352767, -58.412686002763 -34.5924598292186, -58.412880415918 -34.5923192735509)",-58.41250136621401,-34.59259653256889
MANSO JUANA,0,0,PUERTO MADERO,0,0,2474.770951774708,2,0.0008081555986285356,0,"MULTILINESTRING ((-58.3615978290528 -34.6201851266826, -58.361493840081 -34.6211539785061, -58.361403231638 -34.6212626963348), (-58.3614518473654 -34.6201748062603, -58.3613499274548 -34.6211317604402, -58.361403231638 -34.6212626963348), (-58.3619374543469 -34.617498443314, -58.362000407481 -34.6177279398096, -58.3618890799746 -34.6179436072814), (-58.361742490383 -34.6174829992897, -58.3616130130023 -34.6176931541161, -58.3617275953795 -34.6179320534574), (-58.3620782861503 -34.6161445296176, -58.3619374543469 -34.617498443314), (-58.3618959290339 -34.6161316315399, -58.361742490383 -34.6174829992897), (-58.361730701624 -34.6191347037204, -58.3615978290528 -34.6201851266826), (-58.3615723823264 -34.6191260731218, -58.3614518473654 -34.6201748062603), (-58.3618890799746 -34.6179436072814, -58.3618471232478 -34.6180825669383, -58.361730701624 -34.6191347037204), (-58.3617275953795 -34.6179320534574, -58.3616908580191 -34.618077337976, -58.3615723823264 -34.6191260731218), (-58.3633838304606 -34.6047912297106, -58.3635214377796 -34.604974331093, -58.3635093711378 -34.6050698564113, -58.3633083762984 -34.6052125119018), (-58.3633838304606 -34.6047912297106, -58.3631788430377 -34.6049411072803, -58.3631667621685 -34.6050481626619, -58.3633083762984 -34.6052125119018), (-58.3641450427308 -34.5981466750243, -58.3641804495312 -34.5982864239896, -58.3641153478303 -34.5988176764865, -58.3640373643853 -34.5989610106674), (-58.3641450427308 -34.5981466750243, -58.364058247424 -34.5982219803572, -58.3640134565086 -34.5984977080296, -58.3639819743585 -34.5987991844016, -58.3640373643853 -34.5989610106674), (-58.3625352708558 -34.612136406451, -58.3623875505521 -34.6134931328224), (-58.3623415107663 -34.6121218094575, -58.3622015367719 -34.6134800209062), (-58.3625454807716 -34.6116522536414, -58.362690183274 -34.6118224743553, -58.3626681873748 -34.6119667927155, -58.3625352708558 -34.612136406451), (-58.3625454807716 -34.6116522536414, -58.3623410818832 -34.6117838465833, -58.3623245162566 -34.6119484666958, -58.3623415107663 -34.6121218094575), (-58.3622431841782 -34.6148195089917, -58.3620782861503 -34.6161445296176), (-58.3620606595735 -34.6148066110214, -58.3618959290339 -34.6161316315399), (-58.3623875505521 -34.6134931328224, -58.3622431841782 -34.6148195089917), (-58.3622015367719 -34.6134800209062, -58.3620606595735 -34.6148066110214))",-58.362191604085346,-34.61448672276141
MANSO JUANA,0,0,PUERTO MADERO,0,1,1360.297138019743,0,0.0,0,"MULTILINESTRING ((-58.3626884139589 -34.610518015804, -58.3625454807716 -34.6116522536414), (-58.3628246325438 -34.6094370319385, -58.3626884139589 -34.610518015804), (-58.3629768314551 -34.6080978432512, -58.3628246325438 -34.6094370319385), (-58.3631557963916 -34.6065232502361, -58.3629768314551 -34.6080978432512), (-58.3633083762984 -34.6052125119018, -58.3631557963916 -34.6065232502361), (-58.3637857659194 -34.600989953639, -58.3636771001131 -34.6019838233052), (-58.3638711186543 -34.6004169091472, -58.3637857659194 -34.600989953639), (-58.3639205970876 -34.5999389586142, -58.3638711186543 -34.6004169091472), (-58.3640373643853 -34.5989610106674, -58.3639205970876 -34.5999389586142), (-58.3635443215254 -34.6031978170354, -58.3633838304606 -34.6047912297106), (-58.3636771001131 -34.6019838233052, -58.3635443215254 -34.6031978170354))",-58.36329705830173,-34.60531792819691
MANZANARES,0,0,NUÑEZ,0,0,672.11,63,0.09373465652943715,0,"MULTILINESTRING ((-58.4682113842624 -34.5468172459824, -58.4694011870128 -34.5474113616776), (-58.4653849999313 -34.5453927146793, -58.4663386640764 -34.5458734106805), (-58.4672737847607 -34.5463447333743, -58.4682113842624 -34.5468172459824), (-58.4663386640764 -34.5458734106805, -58.4672737847607 -34.5463447333743), (-58.4612951350408 -34.5433276649681, -58.4616527507768 -34.5435090128554), (-58.4625881590091 -34.5439829773184, -58.4635331950659 -34.5444593289863), (-58.4616527507768 -34.5435090128554, -58.4624433066317 -34.5439099464086, -58.4625881590091 -34.5439829773184))",-58.46560938265871,-34.54550492443084
MANZANARES,0,0,NUÑEZ,0,1,150.37,7,0.04655183879763251,0,"MULTILINESTRING ((-58.4650111279115 -34.5452043103618, -58.4653849999313 -34.5453927146793), (-58.4635331950659 -34.5444593289863, -58.4645599894865 -34.5449738867433))",-58.46435420104395,-34.544872060215575
MANZANARES,0,0,SAAVEDRA,0,0,1831.96,242,0.13209895412563594,2,"MULTILINESTRING ((-58.4903780498566 -34.5580593232783, -58.4913273112066 -34.5585122177855), (-58.4894265002047 -34.557605435906, -58.4903780498566 -34.5580593232783), (-58.4885010116268 -34.5571638599265, -58.4894265002047 -34.557605435906), (-58.4859435594934 -34.5559393332423, -58.4866033261084 -34.5562564698389), (-58.4866033261084 -34.5562564698389, -58.4871800087822 -34.5565336182241, -58.4873844109108 -34.5566311859209), (-58.4847848439283 -34.5553541771618, -58.484891852548 -34.5554076806359, -58.4856284915547 -34.555790796332), (-58.4838496904368 -34.5548685523546, -58.4846595324788 -34.5552914512334, -58.4847848439283 -34.5553541771618), (-58.4829651135925 -34.5544066451495, -58.4838496904368 -34.5548685523546), (-58.4875194306434 -34.5566955972915, -58.4885010116268 -34.5571638599265), (-58.4873844109108 -34.5566311859209, -58.4875194306434 -34.5566955972915), (-58.4801868186913 -34.5529613233002, -58.4806985962905 -34.5532293562748, -58.4811107784618 -34.5534434567473), (-58.4773967006464 -34.5514976993718, -58.4783285453554 -34.5519878814408), (-58.4764608661395 -34.5510053978542, -58.4773967006464 -34.5514976993718), (-58.4740156091229 -34.5497120851173, -58.4749097913824 -34.5501852540676), (-58.475786874425 -34.5506494038835, -58.4762795569336 -34.5509100628969, -58.4764608661395 -34.5510053978542), (-58.4749097913824 -34.5501852540676, -58.475786874425 -34.5506494038835), (-58.4792549526791 -34.5524734794959, -58.4801868186913 -34.5529613233002), (-58.4783285453554 -34.5519878814408, -58.4785475691618 -34.5521029978302, -58.4792549526791 -34.5524734794959), (-58.4820396006943 -34.553926004961, -58.4829651135925 -34.5544066451495), (-58.4811107784618 -34.5534434567473, -58.4820396006943 -34.553926004961))",-58.4825754201683,-34.5541581173314
MANZANARES,0,0,SAAVEDRA,0,1,114.89,14,0.1218556880494386,0,"LINESTRING (-58.4920294212236 -34.5590672782345, -58.4931163692489 -34.5595810431162)",-58.49257289523625,-34.559324160675345
MANZI HOMERO,0,0,NUEVA POMPEYA,0,0,84.98,9,0.10590727229936456,0,"LINESTRING (-58.4232719947704 -34.6507452289686, -58.422618544525 -34.6512885376732)",-58.4229452696477,-34.65101688332091
MANZI HOMERO,0,0,NUEVA POMPEYA,0,1,148.25,13,0.08768971332209106,0,"MULTILINESTRING ((-58.4232719947704 -34.6507452289686, -58.4239068521108 -34.6502173333514, -58.4240963644104 -34.6500535200071), (-58.4244019013822 -34.6497893201665, -58.4240963644104 -34.6500535200071))",-58.42383922279287,-34.65026995718426
MANZONI,0,0,VILLA LURO,0,0,547.65,40,0.07303934994978545,0,"MULTILINESTRING ((-58.4987560626521 -34.641166286638, -58.4985391843419 -34.6423107255377), (-58.4994570571774 -34.6374328077894, -58.4992233807164 -34.6387000716035), (-58.4989884075269 -34.639940363016, -58.4987560626521 -34.641166286638), (-58.4992233807164 -34.6387000716035, -58.4989884075269 -34.639940363016))",-58.49900044773338,-34.63987220171721
MAR DEL PLATA,0,0,FLORESTA,0,1,245.8,59,0.24003254678600486,0,"MULTILINESTRING ((-58.4865839566844 -34.6253792708169, -58.4874424803821 -34.6246967722022), (-58.4874424803821 -34.6246967722022, -58.4885159559532 -34.6238435170257))",-58.48754994298103,-34.62461137714234
MAR DULCE,0,0,NUEVA POMPEYA,0,0,109.36,3,0.0274323335771763,0,"LINESTRING (-58.4148567611844 -34.6579476452973, -58.4147986546239 -34.6580662144411, -58.4144107588552 -34.6588619796169)",-58.414633651080656,-34.65840475921235
MAR DULCE,0,0,NUEVA POMPEYA,0,1,161.59,25,0.15471254409307506,0,"MULTILINESTRING ((-58.4151869295287 -34.6573388991862, -58.4148567611844 -34.6579476452973), (-58.4155776652219 -34.6566183441725, -58.4151869295287 -34.6573388991862))",-58.415217226463376,-34.65728300192622
MARACAIBO,0,0,VILLA SOLDATI,0,1,113.55,3,0.026420079260237782,0,"MULTILINESTRING ((-58.4460803685882 -34.663550097754, -58.4454976402033 -34.6640102980562), (-58.4463932116117 -34.6633030980309, -58.4460803685882 -34.663550097754))",-58.44594541594088,-34.66365668542173
MARCHI MARIA CATALINA,0,0,PALERMO,0,1,113.04,6,0.053078556263269634,0,"LINESTRING (-58.432841211506 -34.5742640795227, -58.433844946579 -34.5736733986714)",-58.4333430790425,-34.573968739097054
MARECHAL LEOPOLDO,0,0,CABALLITO,0,0,262.24,5,0.019066503965832825,0,"MULTILINESTRING ((-58.4370125339392 -34.6084626544917, -58.4374190511887 -34.6082164864526), (-58.4373026828578 -34.6087906301405, -58.4372249035637 -34.6086529313167), (-58.4372249035637 -34.6086529313167, -58.4374190511887 -34.6082164864526), (-58.4384384181743 -34.6067354096611, -58.4387317760935 -34.6063544072443), (-58.4387317760935 -34.6063544072443, -58.4387999390518 -34.6062658281186, -58.4392867116438 -34.6056052110592))",-58.438162458472405,-34.60716828813957
MARECHAL LEOPOLDO,0,0,CABALLITO,0,1,189.1,0,0.0,0,"MULTILINESTRING ((-58.4374190511887 -34.6082164864526, -58.4377397887995 -34.6077395754631), (-58.4377397887995 -34.6077395754631, -58.4382548870362 -34.6069738262605, -58.4384384181743 -34.6067354096611))",-58.43792222433083,-34.607471260607205
MARECHAL LEOPOLDO,0,0,VILLA CRESPO,0,0,369.78,18,0.04867759208177836,0,"MULTILINESTRING ((-58.4406999018222 -34.6035613663109, -58.4412874468544 -34.602711460966), (-58.4392867116438 -34.6056052110592, -58.4400345539994 -34.6045236499225), (-58.4400345539994 -34.6045236499225, -58.4406999018222 -34.6035613663109))",-58.44028710837607,-34.604158356150336
MARMOL JOSE,0,0,ALMAGRO,0,0,890.5699999999999,98,0.11004188328823114,2,"MULTILINESTRING ((-58.4253753805512 -34.6204507512147, -58.4253506140385 -34.6205884916569, -58.4251652559435 -34.6216927428643), (-58.4255978472913 -34.6192160867955, -58.4253753805512 -34.6204507512147), (-58.4258086081223 -34.6180464189328, -58.4255978472913 -34.6192160867955), (-58.4261052751574 -34.6137119469691, -58.425979266244 -34.6147298091768, -58.4259697350978 -34.6149000197468), (-58.4259697350978 -34.6149000197468, -58.4259592593947 -34.6150870612266, -58.4259168652927 -34.6159800175219), (-58.4258676777376 -34.6170136775961, -58.4258086081223 -34.6180464189328), (-58.4259168652927 -34.6159800175219, -58.4258676777376 -34.6170136775961))",-58.42572435786379,-34.61771311735293
MARMOL JOSE,0,0,BOEDO,0,0,2040.04,160,0.07842983470912335,2,"MULTILINESTRING ((-58.4211866993196 -34.6387025279204, -58.4209196525843 -34.6397403320652), (-58.4214592042733 -34.6376410626927, -58.4214143836637 -34.6378180207732, -58.4211866993196 -34.6387025279204), (-58.4216959389683 -34.6367070504597, -58.4214592042733 -34.6376410626927), (-58.4231181134626 -34.6310953592177, -58.4230650969973 -34.6313221046435, -58.4228657811158 -34.6321086664993), (-58.423383548829 -34.6299269834779, -58.4231791548301 -34.6308338273069, -58.4231181134626 -34.6310953592177), (-58.4225285147106 -34.6334395535263, -58.4222436396735 -34.634589328447, -58.4222136778716 -34.6347041082087), (-58.4228657811158 -34.6321086664993, -58.4225285147106 -34.6334395535263), (-58.4218882761771 -34.6359491509961, -58.4216959389683 -34.6367070504597), (-58.4222136778716 -34.6347041082087, -58.4218882761771 -34.6359491509961), (-58.4243362666533 -34.625779781643, -58.424190637354 -34.6264051645567, -58.4241405317295 -34.6266140240386), (-58.4245244103882 -34.624957015408, -58.424494868565 -34.6250988386082, -58.4243362666533 -34.625779781643), (-58.4248593734617 -34.6233045672242, -58.4245595874815 -34.6247875880391, -58.4245244103882 -34.624957015408), (-58.4251652559435 -34.6216927428643, -58.4251484762743 -34.6218742186469, -58.4248593734617 -34.6233045672242), (-58.4239821814662 -34.6272910228163, -58.4238350074462 -34.6279289399971), (-58.4241405317295 -34.6266140240386, -58.4240842800302 -34.6268483747561, -58.4239821814662 -34.6272910228163), (-58.4235858893109 -34.6290293639511, -58.423383548829 -34.6299269834779), (-58.4238350074462 -34.6279289399971, -58.4237851521188 -34.6281451233838, -58.4235858893109 -34.6290293639511))",-58.42314128867592,-34.63073867559861
MARSELLA,0,0,PARQUE CHAS,0,0,252.68,42,0.16621814152287478,0,"MULTILINESTRING ((-58.4773861311386 -34.5822050357546, -58.4774717993587 -34.582268688985, -58.4783381003114 -34.5828493002392), (-58.4762600215586 -34.5813560602724, -58.4773060834013 -34.5821454664012, -58.4773861311386 -34.5822050357546))",-58.47728898082319,-34.5821168425732
MARTI JOSE,0,0,FLORES,0,0,1739.11,187,0.10752626343359535,2,"MULTILINESTRING ((-58.4638307722148 -34.6443682977079, -58.4632955679915 -34.6447920347316), (-58.4646619852983 -34.643710046365, -58.4638307722148 -34.6443682977079), (-58.4657685732534 -34.6428338948528, -58.4646619852983 -34.643710046365), (-58.4683022096494 -34.6407956305951, -58.4670466546421 -34.6418217409346), (-58.4683522186768 -34.6406783035538, -58.4683022096494 -34.6407956305951), (-58.4664540547671 -34.6422910575182, -58.4657685732534 -34.6428338948528), (-58.4670466546421 -34.6418217409346, -58.4664540547671 -34.6422910575182), (-58.4697223431162 -34.6374641253236, -58.4692831106073 -34.6384945797663), (-58.4702102915027 -34.6363281019858, -58.4701268942593 -34.6365151507209, -58.4697223431162 -34.6374641253236), (-58.4723779768785 -34.6314612917252, -58.4717446827894 -34.6328857884246), (-58.4717446827894 -34.6328857884246, -58.471279855782 -34.6339305485196, -58.4711958670615 -34.6341188657162), (-58.470669523405 -34.6352987694018, -58.4702102915027 -34.6363281019858), (-58.4711958670615 -34.6341188657162, -58.470669523405 -34.6352987694018), (-58.4688217173505 -34.6395768649116, -58.4683522186768 -34.6406783035538), (-58.4692831106073 -34.6384945797663, -58.4688217173505 -34.6395768649116))",-58.46857779559568,-34.638699937754666
